,Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Debt Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Return on Equity,Return on Research Capital,Share Buyback / FCF,tweet_polarity,tweet_subjectivity,RSI_ratio,MACD,p_diff,s_diff
0,2021-01-01,163.5686646,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.605115683554472,0.6402190003206387,0.44468400292698457,0.37725006428276653,0.5670008508434654,0.5589381631746805
1,2021-01-02,163.0953675,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.45797677880466536,0.5864864402817518,0.4166456382152192,0.4265618114482318,0.47699926176697427,0.36324801209612206
2,2021-01-03,162.6220703,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.5458062913355346,0.5655396833186992,0.3840150918714709,0.42925976587267767,0.6127410445766883,0.3901626569238665
3,2021-01-04,162.1487732,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.690480667752837,0.40737140102983727,0.35995423503659013,0.3461894122044455,0.6259165503292918,0.2735666674131326
4,2021-01-05,163.278717,1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.5974901027620019,0.4237710958349785,0.3502225124923634,0.34017026315010673,0.5102807904046398,0.4224664367744746
5,2021-01-06,165.6773987,1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.6060066275379392,0.3242774903599335,0.3612310852356933,0.2960921538888079,0.5498522973678412,0.31949759909929204
6,2021-01-07,165.528717,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.6295321921489752,0.4409052282208106,0.35737336033670186,0.2801423887048149,0.556762163406334,0.5148175909177336
7,2021-01-08,166.6289368,1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.5830713701716952,0.22388474349948462,0.323624529129762,0.2574907399352627,0.5253777894769415,0.21621882061282224
8,2021-01-09,167.0518494,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.6452968547280156,0.36343634673773995,0.37971926728703,0.3668965135296125,0.5766697939740448,0.5402945635225864
9,2021-01-10,167.474762,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.5980320514176869,0.5461513247984184,0.2981188553110131,0.35654296286702897,0.5258027132017706,0.5732760193935161
10,2021-01-11,167.8976746,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.6178494889148042,0.26745650456653713,0.4636043102771687,0.22866580639193687,0.5552299958994198,0.16982878977930557
11,2021-01-12,164.6564789,-1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.5315808408774386,0.43262414625752266,0.33260316319115185,0.28329419236965614,0.5067631968949639,0.5622809343501753
12,2021-01-13,160.5232391,-1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.5897369032753628,0.39952411952289335,0.14457392371706396,0.4013093560059085,0.5794913866637552,0.37852639716101855
13,2021-01-14,159.5419464,-1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.7755768239848129,0.42153438180027747,0.14473083346582136,0.4913797220682635,0.6363320939785028,0.42752442603967694
14,2021-01-15,160.1366577,1,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.6854099938547082,0.2968689895091905,0.10708891101213931,0.5313948962894925,0.516676766045082,0.2970696676971028
15,2021-01-16,160.4493675,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.7351272023609365,0.4040640187986657,0.10373714434680228,0.5317480024002619,0.5649826760424425,0.5070742414994031
16,2021-01-17,160.7620773,0,0.061242590980721684,0.0,0.5314114114236317,0.0,1.0,0.23234238821461306,0.0,0.6554870193856281,0.423753766171723,0.6007615960471426,0.0,0.6945657803020948,0.0,0.1443087240254206,0.09235245391368263,0.6025872829441214,0.9080840280158347,0.8238021632408477,0.0,0.8383446468908127,0.5699740766543608,0.10038537799723622,0.5321011085110312,0.5817559614205466,0.5560710181846704
