,Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Debt Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Return on Equity,Return on Research Capital,Share Buyback / FCF,tweet_polarity,tweet_subjectivity,RSI_ratio,MACD,p_diff,s_diff
0,2020-06-01,492.4200134,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.3002338230300764,0.4315567058537848,0.46687583213353273,0.28672949392918456,0.24235840831916697,0.4982072380444932
1,2020-06-02,493.0599976,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.4540756636530022,0.587062115390963,0.45896594533764307,0.2814483568106849,0.3803801642508371,0.5824689907105409
2,2020-06-03,470.7399902,-1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.5802550460850255,0.555195663082662,0.38135282944640037,0.37796512293283924,0.32449465550013795,0.4468192054283021
3,2020-06-04,463.8500061,-1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.36863999882134757,0.5737337043095927,0.26990256398066675,0.46832930399261474,0.10998992183522072,0.4825809816961449
4,2020-06-05,452.519989,-1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.47432175139484445,0.5049070212590561,0.035371672413406205,0.5690398902312408,0.3219779652480213,0.42053811677245245
5,2020-06-06,453.8599955,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.40569615944213033,0.4404727314094563,0.05451063247373196,0.5828250318917058,0.18763472402833575,0.42311543880041813
6,2020-06-07,455.200002,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.39350961017104624,0.5658211702277862,0.07364959212242056,0.5966101735521707,0.2254517833275765,0.5603974553313552
7,2020-06-08,456.5400085,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.6313573506730991,0.6136918595469298,0.09278855177110913,0.6103953152126357,0.42219626483075395,0.5034020621581063
8,2020-06-09,459.9400024,1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.5297429908043269,0.6725341194235437,0.14108510096386304,0.6178755409406679,0.17874449726403696,0.5108617853796378
9,2020-06-10,468.8399963,1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.5032758649195983,0.5406864239046065,0.373079972936256,0.5833573172087388,0.21809245945122105,0.3773546135463613
10,2020-06-11,438.6400146,-1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.41564050897054916,0.6175798559605692,0.3073783333448832,0.6816537966836553,0.17717348492484916,0.524260883642867
11,2020-06-12,448.8500061,1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.4111482402256278,0.6204927360571446,0.43962583836520497,0.6922318715723011,0.23144225166219276,0.4714353151757107
12,2020-06-13,450.5266724,1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.5465425439181228,0.452091644687,0.4433892352588085,0.6854381232773525,0.33822313904293516,0.3508116822918531
13,2020-06-14,452.2033386,1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.40160852235878275,0.4771471675723902,0.44715263256404925,0.6786443750015396,0.14527463363760687,0.487539289225037
14,2020-06-15,453.8800049,1,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.3522566481968167,0.5999127536893054,0.45091602986929,0.671850626706591,0.1965283529571086,0.5579586057541837
15,2020-06-16,455.0100098,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.28351437916171074,0.5068216957681191,0.46412957214995004,0.6498066706641659,0.17637005383991355,0.4036099937479644
16,2020-06-17,455.4899902,0,0.03907743332788037,1.0,0.0,0.09830755839493666,1.0,0.0,0.0,0.0,0.026518198455814268,0.6572961582608543,0.3912955715947106,0.0,0.2217884393162235,0.8632064005882958,0.5994734522207219,0.09904100729975496,0.17553300311621478,0.11320028575613783,0.03907743332788037,0.33877133292525896,0.5063159856164221,0.3352855507149244,0.6303026782289297,0.2890722818231206,0.46902033037189667
