,Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,Current Ratio,Debt Ratio,Gross Profit Margin,Inventory Turnover,MACD,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,RSI_ratio,Return on Assets,Return on Equity,Share Buyback / FCF
112,2021-04-23,640.4199829,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.2770283725913815,0.0,0.6067488894459172,0.0,0.0,0.4530491918188472,0.08618744701455228,0.08684648293868635,0.07322506753191296
113,2021-04-24,643.0599976,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.2726355153611479,0.0,0.6067488894459172,0.0,0.0,0.4540692639817353,0.08618744701455228,0.08684648293868635,0.07322506753191296
114,2021-04-25,645.7000122000001,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.2682426579431665,0.0,0.6067488894459172,0.0,0.0,0.4550893361446236,0.08618744701455228,0.08684648293868635,0.07322506753191296
115,2021-04-26,648.3400268999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.2638498007129329,0.0,0.6067488894459172,0.0,0.0,0.4561094083075117,0.08618744701455228,0.08684648293868635,0.07322506753191296
116,2021-04-27,648.7199707000001,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.26915637746644383,0.0,0.6067488894459172,0.0,0.0,0.4898349239122698,0.08618744701455228,0.08684648293868635,0.07322506753191296
117,2021-04-28,649.039978,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.2852592864930784,0.0,0.6067488894459172,0.0,0.0,0.4310501707247196,0.08618744701455228,0.08684648293868635,0.07322506753191296
118,2021-04-29,640.7299805,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.34074460982229743,0.0,0.6067488894459172,0.0,0.0,0.2602307434415289,0.08618744701455228,0.08684648293868635,0.07322506753191296
119,2021-04-30,630.1300049,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.4258481682672457,0.0,0.6067488894459172,0.0,0.0,0.18644644439835945,0.08618744701455228,0.08684648293868635,0.07322506753191296
120,2021-05-01,623.4200033,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.4712184201515464,0.0,0.6067488894459172,0.0,0.0,0.12881121497470988,0.08618744701455228,0.08684648293868635,0.07322506753191296
121,2021-05-02,616.7100015999999,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.5165886720358469,0.0,0.6067488894459172,0.0,0.0,0.07117598514160034,0.08618744701455228,0.08684648293868635,0.07322506753191296
122,2021-05-03,610.0,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.5619589239201475,0.0,0.6067488894459172,0.0,0.0,0.01354075571795078,0.08618744701455228,0.08684648293868635,0.07322506753191296
123,2021-05-04,598.0999756,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6899617485699746,0.0,0.6067488894459172,0.0,0.0,0.006232629114609283,0.08618744701455228,0.08684648293868635,0.07322506753191296
124,2021-05-05,601.3699951,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7485651973663611,0.0,0.6067488894459172,0.0,0.0,0.05579187976777435,0.08618744701455228,0.08684648293868635,0.07322506753191296
125,2021-05-06,602.1699829,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7739051794169169,0.0,0.6067488894459172,0.0,0.0,0.09863173852238204,0.08618744701455228,0.08684648293868635,0.07322506753191296
126,2021-05-07,608.0100097999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7590719685035017,0.0,0.6067488894459172,0.0,0.0,0.24485594755048534,0.08618744701455228,0.08684648293868635,0.07322506753191296
127,2021-05-08,606.5566812999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7598209456624714,0.0,0.6067488894459172,0.0,0.0,0.3103485958184383,0.08618744701455228,0.08684648293868635,0.07322506753191296
128,2021-05-09,605.1033529,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7605699228214412,0.0,0.6067488894459172,0.0,0.0,0.3758412440863912,0.08618744701455228,0.08684648293868635,0.07322506753191296
129,2021-05-10,603.6500244,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7613188999804109,0.0,0.6067488894459172,0.0,0.0,0.44133389194488415,0.08618744701455228,0.08684648293868635,0.07322506753191296
130,2021-05-11,596.3800049,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7848179695641945,0.0,0.6067488894459172,0.0,0.0,0.5729524486859576,0.08618744701455228,0.08684648293868635,0.07322506753191296
131,2021-05-12,583.8900146000001,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.8401524501743711,0.0,0.6067488894459172,0.0,0.0,0.3576418317206313,0.08618744701455228,0.08684648293868635,0.07322506753191296
132,2021-05-13,590.9699707000001,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.8352058525971738,0.0,0.6067488894459172,0.0,0.0,0.5504447116094576,0.08618744701455228,0.08684648293868635,0.07322506753191296
133,2021-05-14,600.75,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7847403009668108,0.0,0.6067488894459172,0.0,0.0,0.5257532477317711,0.08618744701455228,0.08684648293868635,0.07322506753191296
134,2021-05-15,597.0799967,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7868745922144849,0.0,0.6067488894459172,0.0,0.0,0.5501926697288166,0.08618744701455228,0.08684648293868635,0.07322506753191296
135,2021-05-16,593.4099934999999,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7890088834433842,0.0,0.6067488894459172,0.0,0.0,0.5746320917258622,0.08618744701455228,0.08684648293868635,0.07322506753191296
136,2021-05-17,589.7399902000001,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7911431746722835,0.0,0.6067488894459172,0.0,0.0,0.5990715137229077,0.08618744701455228,0.08684648293868635,0.07322506753191296
137,2021-05-18,588.1500244,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.793606833118452,0.0,0.6067488894459172,0.0,0.0,0.6970765679678791,0.08618744701455228,0.08684648293868635,0.07322506753191296
138,2021-05-19,588.6300049,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7855735499070402,0.0,0.6067488894459172,0.0,0.0,1.0,0.08618744701455228,0.08684648293868635,0.07322506753191296
139,2021-05-20,598.3200072999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7357275764813774,0.0,0.6067488894459172,0.0,0.0,0.7900402121749377,0.08618744701455228,0.08684648293868635,0.07322506753191296
140,2021-05-21,594.7399902000001,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7154723019531258,0.0,0.6067488894459172,0.0,0.0,0.4674719956439088,0.08618744701455228,0.08684648293868635,0.07322506753191296
141,2021-05-22,594.1799927000001,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7122783543318287,0.0,0.6067488894459172,0.0,0.0,0.5121582463422645,0.08618744701455228,0.08684648293868635,0.07322506753191296
142,2021-05-23,593.6199951,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7090844067105317,0.0,0.6067488894459172,0.0,0.0,0.5568444970406199,0.08618744701455228,0.08684648293868635,0.07322506753191296
143,2021-05-24,593.0599976,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7058904591080095,0.0,0.6067488894459172,0.0,0.0,0.6015307477389755,0.08618744701455228,0.08684648293868635,0.07322506753191296
144,2021-05-25,592.9299927000001,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6968713866780745,0.0,0.6067488894459172,0.0,0.0,0.5726998622235038,0.08618744701455228,0.08684648293868635,0.07322506753191296
145,2021-05-26,591.5700072999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6933673525806925,0.0,0.6067488894459172,0.0,0.0,0.5529297768197026,0.08618744701455228,0.08684648293868635,0.07322506753191296
146,2021-05-27,598.5700072999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6605270750005545,0.0,0.6067488894459172,0.0,0.0,0.4357264963908709,0.08618744701455228,0.08684648293868635,0.07322506753191296
147,2021-05-28,602.3699951,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6244589011299119,0.0,0.6067488894459172,0.0,0.0,0.6802892046512911,0.08618744701455228,0.08684648293868635,0.07322506753191296
148,2021-05-29,597.1425017999999,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6395095449818508,0.0,0.6067488894459172,0.0,0.0,0.5963483884629758,0.08618744701455228,0.08684648293868635,0.07322506753191296
149,2021-05-30,591.9150086,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6545601888525645,0.0,0.6067488894459172,0.0,0.0,0.5124075722746605,0.08618744701455228,0.08684648293868635,0.07322506753191296
150,2021-05-31,586.6875153,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6696108327232783,0.0,0.6067488894459172,0.0,0.0,0.4284667560863452,0.08618744701455228,0.08684648293868635,0.07322506753191296
151,2021-06-01,581.460022,-1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6846614765939921,0.0,0.6067488894459172,0.0,0.0,0.3445259398980299,0.08618744701455228,0.08684648293868635,0.07322506753191296
152,2021-06-02,581.3200072999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7172736747902845,0.0,0.6067488894459172,0.0,0.0,0.31932517942367705,0.08618744701455228,0.08684648293868635,0.07322506753191296
153,2021-06-03,581.5900268999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7308288318560234,0.0,0.6067488894459172,0.0,0.0,0.2907559106017149,0.08618744701455228,0.08684648293868635,0.07322506753191296
154,2021-06-04,581.2800292999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7349712694419106,0.0,0.6067488894459172,0.0,0.0,0.1515371426444623,0.08618744701455228,0.08684648293868635,0.07322506753191296
155,2021-06-05,580.7133586,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7362766039643791,0.0,0.6067488894459172,0.0,0.0,0.10575860864427357,0.08618744701455228,0.08684648293868635,0.07322506753191296
156,2021-06-06,580.1466878,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.737581938468073,0.0,0.6067488894459172,0.0,0.0,0.059980074644084815,0.08618744701455228,0.08684648293868635,0.07322506753191296
157,2021-06-07,579.5800171,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7388872729905415,0.0,0.6067488894459172,0.0,0.0,0.01420154064389606,0.08618744701455228,0.08684648293868635,0.07322506753191296
158,2021-06-08,581.6599731000001,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7277230083754724,0.0,0.6067488894459172,0.0,0.0,0.5017416516637858,0.08618744701455228,0.08684648293868635,0.07322506753191296
159,2021-06-09,581.1599731000001,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.7183183705370696,0.0,0.6067488894459172,0.0,0.0,0.4553230948169077,0.08618744701455228,0.08684648293868635,0.07322506753191296
160,2021-06-10,602.9699707000001,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.6230684398790428,0.0,0.6067488894459172,0.0,0.0,0.6220592022160932,0.08618744701455228,0.08684648293868635,0.07322506753191296
161,2021-06-11,601.6799927000001,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.5720643670572697,0.0,0.6067488894459172,0.0,0.0,0.6801993400534843,0.08618744701455228,0.08684648293868635,0.07322506753191296
162,2021-06-12,603.3433227999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.5561869119680695,0.0,0.6067488894459172,0.0,0.0,0.6721287485483486,0.08618744701455228,0.08684648293868635,0.07322506753191296
163,2021-06-13,605.0066528,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.540309456897644,0.0,0.6067488894459172,0.0,0.0,0.6640581570432128,0.08618744701455228,0.08684648293868635,0.07322506753191296
164,2021-06-14,606.6699829,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.5244320018084437,0.0,0.6067488894459172,0.0,0.0,0.655987565538077,0.08618744701455228,0.08684648293868635,0.07322506753191296
165,2021-06-15,609.2700195,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.4900992421015162,0.0,0.6067488894459172,0.0,0.0,0.6248851834210222,0.08618744701455228,0.08684648293868635,0.07322506753191296
166,2021-06-16,612.2600097999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.46342984786865704,0.0,0.6067488894459172,0.0,0.0,0.6204108263614557,0.08618744701455228,0.08684648293868635,0.07322506753191296
167,2021-06-17,617.5999756,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.433150251238572,0.0,0.6067488894459172,0.0,0.0,0.5637610619501275,0.08618744701455228,0.08684648293868635,0.07322506753191296
168,2021-06-18,622.7999877999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.4025737693558644,0.0,0.6067488894459172,0.0,0.0,0.61677623534001,0.08618744701455228,0.08684648293868635,0.07322506753191296
169,2021-06-19,623.7566528,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3957864403758696,0.0,0.6067488894459172,0.0,0.0,0.6181109721974353,0.08618744701455228,0.08684648293868635,0.07322506753191296
170,2021-06-20,624.7133179,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3889991112081271,0.0,0.6067488894459172,0.0,0.0,0.6194457090548603,0.08618744701455228,0.08684648293868635,0.07322506753191296
171,2021-06-21,625.6699829,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3822117822281324,0.0,0.6067488894459172,0.0,0.0,0.6207804455028254,0.08618744701455228,0.08684648293868635,0.07322506753191296
172,2021-06-22,624.8200072999999,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3832070062615728,0.0,0.6067488894459172,0.0,0.0,0.42801038137702296,0.08618744701455228,0.08684648293868635,0.07322506753191296
173,2021-06-23,625.8499756,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3892659000759293,0.0,0.6067488894459172,0.0,0.0,0.4232601756129269,0.08618744701455228,0.08684648293868635,0.07322506753191296
174,2021-06-24,631.9000244,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3783905417513039,0.0,0.6067488894459172,0.0,0.0,0.4205106483715643,0.08618744701455228,0.08684648293868635,0.07322506753191296
175,2021-06-25,633.5599976,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3752614061150087,0.0,0.6067488894459172,0.0,0.0,0.410772507637373,0.08618744701455228,0.08684648293868635,0.07322506753191296
176,2021-06-26,636.9400025,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3647117179343688,0.0,0.6067488894459172,0.0,0.0,0.4096198175192167,0.08618744701455228,0.08684648293868635,0.07322506753191296
177,2021-06-27,640.3200072999999,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3541620297537289,0.0,0.6067488894459172,0.0,0.0,0.4084671278105205,0.08618744701455228,0.08684648293868635,0.07322506753191296
178,2021-06-28,643.7000122000001,1,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3436123415730889,0.0,0.6067488894459172,0.0,0.0,0.40731443769236425,0.08618744701455228,0.08684648293868635,0.07322506753191296
179,2021-06-29,645.5599976,0,0.07322506753191296,1.0000000000000004,0.6690448807711649,0.004727569000913567,1.0,1.0,0.3290319719877478,0.0,0.6067488894459172,0.0,0.0,0.4257052124220756,0.08618744701455228,0.08684648293868635,0.07322506753191296
180,2021-06-30,644.289978,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.337258596978782,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.404386846119788,0.19797564282024616,0.18948980987857175,1.0
181,2021-07-01,657.710022,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3009876289028564,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4140525795836896,0.19797564282024616,0.18948980987857175,1.0
182,2021-07-02,666.7199707000001,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2575207231751181,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4073589140575468,0.19797564282024616,0.18948980987857175,1.0
183,2021-07-03,666.8899841,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2542027830977476,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4062154732315513,0.19797564282024616,0.18948980987857175,1.0
184,2021-07-04,667.0599975,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2508848432081249,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.40507203240555617,0.19797564282024616,0.18948980987857175,1.0
185,2021-07-05,667.230011,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2475669031307544,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4039285915795609,0.19797564282024616,0.18948980987857175,1.0
186,2021-07-06,667.4000244,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2442489632411317,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4027851507535656,0.19797564282024616,0.18948980987857175,1.0
187,2021-07-07,673.4000244,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2283355242215109,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4048977322402124,0.19797564282024616,0.18948980987857175,1.0
188,2021-07-08,672.7000122000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.23775067668750774,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.41766920186206585,0.19797564282024616,0.18948980987857175,1.0
189,2021-07-09,675.1699829,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.24914943231122144,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4126730899755754,0.19797564282024616,0.18948980987857175,1.0
190,2021-07-10,674.7733154,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2579482902439288,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3964551901284112,0.19797564282024616,0.18948980987857175,1.0
191,2021-07-11,674.376648,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2667471481766362,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3802372902812469,0.19797564282024616,0.18948980987857175,1.0
192,2021-07-12,673.9799805,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2755460061093437,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3640193904340827,0.19797564282024616,0.18948980987857175,1.0
193,2021-07-13,664.539978,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3418606022503259,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2201854680888402,0.19797564282024616,0.18948980987857175,1.0
194,2021-07-14,658.5999756,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.415007660064098,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.0693888989762092,0.19797564282024616,0.18948980987857175,1.0
195,2021-07-15,666.7700195,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4339023154970096,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2100364149902127,0.19797564282024616,0.18948980987857175,1.0
196,2021-07-16,674.7800292999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.420988418690247,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2633555354588761,0.19797564282024616,0.18948980987857175,1.0
197,2021-07-17,674.4666952,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4223472127643565,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2656693628551904,0.19797564282024616,0.18948980987857175,1.0
198,2021-07-18,674.153361,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4237060067821416,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2679831902515047,0.19797564282024616,0.18948980987857175,1.0
199,2021-07-19,673.8400268999999,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4250648008562511,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2702970176478189,0.19797564282024616,0.18948980987857175,1.0
200,2021-07-20,668.4199829,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4564056200333024,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3493544847795775,0.19797564282024616,0.18948980987857175,1.0
201,2021-07-21,663.0499877999999,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.5021490649903553,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3878176950978328,0.19797564282024616,0.18948980987857175,1.0
202,2021-07-22,675.4099731000001,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4850387988791312,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.38517071588754,0.19797564282024616,0.18948980987857175,1.0
203,2021-07-23,682.9199829,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4509470504740723,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3952010034724903,0.19797564282024616,0.18948980987857175,1.0
204,2021-07-24,683.7999877999999,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4431041957784996,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4116567836163972,0.19797564282024616,0.18948980987857175,1.0
205,2021-07-25,684.6799927000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.43526134106415215,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.428112563760304,0.19797564282024616,0.18948980987857175,1.0
206,2021-07-26,685.5599976,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4274184863685795,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4445683434947509,0.19797564282024616,0.18948980987857175,1.0
207,2021-07-27,702.789978,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.353964762956223,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5231771476870114,0.19797564282024616,0.18948980987857175,1.0
208,2021-07-28,705.9799805,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.30936474633186906,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.6022882327881308,0.19797564282024616,0.18948980987857175,1.0
209,2021-07-29,707.1300049,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.29143358812693804,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5941839152903694,0.19797564282024616,0.18948980987857175,1.0
210,2021-07-30,739.5100097999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.16765306176610378,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5345434381797372,0.19797564282024616,0.18948980987857175,1.0
211,2021-07-31,738.4966634,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.15371103881923506,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5276189268798197,0.19797564282024616,0.18948980987857175,1.0
212,2021-08-01,737.4833171,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.13976901568461852,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5206944151704422,0.19797564282024616,0.18948980987857175,1.0
213,2021-08-02,736.4699707000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.12582699273774972,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5137699038705248,0.19797564282024616,0.18948980987857175,1.0
214,2021-08-03,745.6900024,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.08559624996741833,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4621299596573547,0.19797564282024616,0.18948980987857175,1.0
215,2021-08-04,762.1199951,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.019771264407566158,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4380824977587325,0.19797564282024616,0.18948980987857175,1.0
216,2021-08-05,763.6599731000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.0,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4411110081209997,0.19797564282024616,0.18948980987857175,1.0
217,2021-08-06,753.6300049,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.05317204067332282,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.34269818984960737,0.19797564282024616,0.18948980987857175,1.0
