,Report Date,Stock price,Y_boolean,Debt Ratio,Inventory Turnover,MACD,Net Profit Margin,Quick Ratio,R&D / Gross Profit,Return on Assets
196,2021-09-13,791.9899902000001,-1,0.005276912752389945,0.7355533892047763,0.4785322536195546,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
197,2021-09-14,802.8900146000001,1,0.005276912752389945,0.7355533892047763,0.5062403502941333,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
198,2021-09-15,790.0800171,-1,0.005276912752389945,0.7355533892047763,0.5725505101016939,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
199,2021-09-16,785.2199707000001,-1,0.005276912752389945,0.7355533892047763,0.6293051382990005,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
200,2021-09-17,788.3499756,1,0.005276912752389945,0.7355533892047763,0.6486626076822006,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
201,2021-09-18,786.4066569,0,0.005276912752389945,0.7355533892047763,0.6585859934629288,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
202,2021-09-19,784.4633382000001,0,0.005276912752389945,0.7355533892047763,0.6685093792436569,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
203,2021-09-20,782.5200195,0,0.005276912752389945,0.7355533892047763,0.678432765042082,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
204,2021-09-21,785.5100097999999,1,0.005276912752389945,0.7355533892047763,0.6805185251976553,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
205,2021-09-22,785.6400146000001,0,0.005276912752389945,0.7355533892047763,0.6769125562763051,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
206,2021-09-23,797.3400268999999,1,0.005276912752389945,0.7355533892047763,0.6274794867757197,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
207,2021-09-24,802.960022,1,0.005276912752389945,0.7355533892047763,0.5757899178485801,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
208,2021-09-25,790.8066812999999,-1,0.005276912752389945,0.7355533892047763,0.6105538000783037,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
209,2021-09-26,778.6533407000001,-1,0.005276912752389945,0.7355533892047763,0.6453176823080273,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
210,2021-09-27,766.5,-1,0.005276912752389945,0.7355533892047763,0.6800815645200539,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
211,2021-09-28,753.0300292999999,-1,0.005276912752389945,0.7355533892047763,0.7862553166446373,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
212,2021-09-29,749.2700195,-1,0.005276912752389945,0.7355533892047763,0.8533036421633595,0.06732015437579225,0.6804414949093478,1.0000000000000004,0.07099425710831064
213,2021-09-30,745.9500122000001,-1,0.0038166850576663936,0.7132034729060299,0.8931128879625654,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
214,2021-10-01,741.9199829,-1,0.0038166850576663936,0.7132034729060299,0.9179917143644859,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
215,2021-10-02,737.9499919,-1,0.0038166850576663936,0.7132034729060299,0.9327201035555466,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
216,2021-10-03,733.9800008,-1,0.0038166850576663936,0.7132034729060299,0.9474484927466074,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
217,2021-10-04,730.0100097999999,-1,0.0038166850576663936,0.7132034729060299,0.962176881937668,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
218,2021-10-05,723.8699951,-1,0.0038166850576663936,0.7132034729060299,0.9945099159009756,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
219,2021-10-06,722.7700195,0,0.0038166850576663936,0.7132034729060299,1.0,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
220,2021-10-07,731.4400024,1,0.0038166850576663936,0.7132034729060299,0.953582324559542,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
221,2021-10-08,722.4299927000001,-1,0.0038166850576663936,0.7132034729060299,0.9440031208916722,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
222,2021-10-09,721.1199951,0,0.0038166850576663936,0.7132034729060299,0.9418630037593544,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
223,2021-10-10,719.8099976,0,0.0038166850576663936,0.7132034729060299,0.9397228864500664,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
224,2021-10-11,718.5,0,0.0038166850576663936,0.7132034729060299,0.9375827693177484,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
225,2021-10-12,709.0800171,-1,0.0038166850576663936,0.7132034729060299,0.9535135058764443,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
226,2021-10-13,708.8400268999999,0,0.0038166850576663936,0.7132034729060299,0.9479731081407562,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
227,2021-10-14,720.1099853999999,1,0.0038166850576663936,0.7132034729060299,0.8877029864990865,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
228,2021-10-15,721.4799805,0,0.0038166850576663936,0.7132034729060299,0.8345183778708269,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
229,2021-10-16,723.376648,0,0.0038166850576663936,0.7132034729060299,0.8135974794503589,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
230,2021-10-17,725.2733154,0,0.0038166850576663936,0.7132034729060299,0.7926765810298908,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
231,2021-10-18,727.1699829,0,0.0038166850576663936,0.7132034729060299,0.7717556826094228,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
232,2021-10-19,732.7600097999999,1,0.0038166850576663936,0.7132034729060299,0.7063894796328843,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
233,2021-10-20,747.0599976,1,0.0038166850576663936,0.7132034729060299,0.610115616077787,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
234,2021-10-21,759.8499756,1,0.0038166850576663936,0.7132034729060299,0.5053909124925431,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
235,2021-10-22,753.5800171,-1,0.0038166850576663936,0.7132034729060299,0.4703716903883903,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
236,2021-10-23,759.2133382000001,1,0.0038166850576663936,0.7132034729060299,0.4442639672942539,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
237,2021-10-24,764.8466593999999,1,0.0038166850576663936,0.7132034729060299,0.4181562442178145,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
238,2021-10-25,770.4799805,1,0.0038166850576663936,0.7132034729060299,0.3920485211059811,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
239,2021-10-26,773.1500244,1,0.0038166850576663936,0.7132034729060299,0.344192119627799,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
240,2021-10-27,764.6199951,-1,0.0038166850576663936,0.7132034729060299,0.35739528939490783,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
241,2021-10-28,788.8200072999999,1,0.0038166850576663936,0.7132034729060299,0.28499482914149016,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
242,2021-10-29,794.6799927000001,1,0.0038166850576663936,0.7132034729060299,0.2332929956261097,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
243,2021-10-30,791.1733195,-1,0.0038166850576663936,0.7132034729060299,0.2409322101172105,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
244,2021-10-31,787.6666462999999,-1,0.0038166850576663936,0.7132034729060299,0.2485714246083115,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
245,2021-11-01,784.1599731000001,-1,0.0038166850576663936,0.7132034729060299,0.2562106392763825,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
246,2021-11-02,779.0800171,-1,0.0038166850576663936,0.7132034729060299,0.30164457380568604,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
247,2021-11-03,779.8499756,0,0.0038166850576663936,0.7132034729060299,0.33675202542499016,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
248,2021-11-04,783.2199707000001,1,0.0038166850576663936,0.7132034729060299,0.3547868740358435,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
249,2021-11-05,725.6099853999999,-1,0.0038166850576663936,0.7132034729060299,0.586936835050836,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
250,2021-11-06,727.7833252,0,0.0038166850576663936,0.7132034729060299,0.6239162344692019,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
251,2021-11-07,729.9566651,0,0.0038166850576663936,0.7132034729060299,0.6608956338698707,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
252,2021-11-08,732.1300049,0,0.0038166850576663936,0.7132034729060299,0.6978750332882365,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
253,2021-11-09,732.0800171,0,0.0038166850576663936,0.7132034729060299,0.7577067427088601,0.051111348716553984,0.9630118671621406,0.3590835151622951,0.0
