,Report Date,Stock price,Y_boolean,Asset Turnover,Current Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Log Revenue,Net Profit Margin,R&D / Gross Profit,R&D / Revenue,RSI_ratio,Return on Assets,Return on Equity,Return on Research Capital,tweet_polarity
26,2020-06-27,432.47999060000006,0,1.0,0.09830755839493666,0.0,0.0,0.0,0.026518198455814268,0.3912955715947106,0.0,0.8632064005882958,0.5994734522207219,0.21772552399810816,0.09904100729975496,0.17553300311621478,0.11320028575613784,0.28355452975100626
27,2020-06-28,432.4099935,0,1.0,0.09830755839493666,0.0,0.0,0.0,0.026518198455814268,0.3912955715947106,0.0,0.8632064005882958,0.5994734522207219,0.18603516308804105,0.09904100729975496,0.17553300311621478,0.11320028575613784,0.2136616122774853
28,2020-06-29,432.33999630000005,0,1.0,0.09830755839493666,0.0,0.0,0.0,0.026518198455814268,0.3912955715947106,0.0,0.8632064005882958,0.5994734522207219,0.15434480258961106,0.09904100729975496,0.17553300311621478,0.11320028575613784,0.3483376289650317
29,2020-06-30,451.48999019999997,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4410276662593812,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2371338953788243
30,2020-07-01,454.4299927,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.8003710011669729,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2388786592068523
31,2020-07-02,458.3599853999999,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.5619938406772227,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.205115066260491
32,2020-07-03,460.1349869,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.5914305041650282,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3859364668883445
33,2020-07-04,461.9099885,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6208671680644711,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.34645654689449445
34,2020-07-05,463.68499,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6503038319639136,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.18341173056543533
35,2020-07-06,465.4599915,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6797404954517191,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.10595341111336323
36,2020-07-07,468.33999630000005,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.696522309553951,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.20391072223543566
37,2020-07-08,467.48999019999997,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6770281967691262,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2384695125461634
38,2020-07-09,478.0400085,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6351482559306898,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2776381900706596
39,2020-07-10,477.66000369999995,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6136088827299006,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3810096706071428
40,2020-07-11,474.41000369999995,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.5385165945523291,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.284270147971053
41,2020-07-12,471.16000369999995,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4634243059631207,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.25840687122909034
42,2020-07-13,467.91000369999995,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3883320177855494,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2745452968611461
43,2020-07-14,488.9599915,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4740102566685535,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.270901930206906
44,2020-07-15,498.3500061000001,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4722442146809741,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3024972816552141
45,2020-07-16,501.98999019999997,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3762873105893523,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2450796814629737
46,2020-07-17,516.7000122,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4002215184237506,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3118158651018436
47,2020-07-18,517.9233398,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4195343272659819,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.248506163645558
48,2020-07-19,519.1466675,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.43884713569657613,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.20392808761664696
49,2020-07-20,520.3699951,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4581599441271704,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.46633560450889
50,2020-07-21,519.039978,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4440152197161013,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4383106485550371
51,2020-07-22,520.2700195,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4484717090390288,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3766897943992789
52,2020-07-23,520.3200072999999,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4462469505327119,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3952376026966937
53,2020-07-24,515.75,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2304798739074684,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2939639059089173
54,2020-07-25,520.6566569,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2745634747893508,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.17441564966692416
55,2020-07-26,525.5633138000001,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.31864707608287035,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2860211633363171
56,2020-07-27,530.4699707,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.36273067737639003,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4176655957497004
57,2020-07-28,521.75,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2977190791596771,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4010589446021399
58,2020-07-29,530.7700195,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.33835357141621497,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.26876860226476185
59,2020-07-30,535.5999756,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3654266702876193,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2572182200248455
60,2020-07-31,524.8900146000001,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.34943166645960977,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.32605766207734066
61,2020-08-01,526.9400024,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3224813783013483,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3319710039445097
62,2020-08-02,528.9899902,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2955310905547241,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4008224006910178
63,2020-08-03,531.039978,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.26858080239646265,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.43586414967225706
64,2020-08-04,526.8599853999999,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.33925993717688274,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2827402030482842
65,2020-08-05,527.2999878,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.26886521568586474,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3402832452705909
66,2020-08-06,525.2199707,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.18148827865540754,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3591499733637901
67,2020-08-07,524.1300049,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3531472344077857,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.409740118021894
68,2020-08-08,518.4033407,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2411576406940994,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3449432635980143
69,2020-08-09,512.6766763999999,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.1291680473920502,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.35763847230380263
70,2020-08-10,506.95001219999995,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.017178454090001037,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4405312421076055
71,2020-08-11,496.33999630000005,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.015129648654775204,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3663114474356901
72,2020-08-12,501.8500061000001,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.1525159266586805,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3808349748721562
73,2020-08-13,509.7799988,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2898072967746444,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2792834319849977
74,2020-08-14,506.36999510000004,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2717872821977079,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3379028445125062
75,2020-08-15,508.21666460000006,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3761839423227672,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.5100559586613993
76,2020-08-16,510.06333420000004,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4805806024478264,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4154330840618163
77,2020-08-17,511.91000369999995,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.5849772625728855,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4613662264850231
78,2020-08-18,520.8200072999999,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.7406401014303612,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3381912195167069
79,2020-08-19,520.8900146000001,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.8043711787554785,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4809930738725418
80,2020-08-20,515.5800171,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6633950480283733,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4799047305939785
81,2020-08-21,517.9500122,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6852255968939045,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4672574686196822
82,2020-08-22,515.6900126,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.6326020462578128,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4592663314715481
83,2020-08-23,513.430013,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.5799784956217212,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.16107624929591371
84,2020-08-24,511.17001339999996,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.5273549453972667,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4729799923663611
85,2020-08-25,511.98001100000005,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.21551506329706607,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4202900623708741
86,2020-08-26,513.210022,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2679280364136047,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.2492993959799453
87,2020-08-27,497.1499938999999,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.19100221174912535,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.44822627208706256
88,2020-08-28,498.83999630000005,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.1584824538186992,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4271323881551319
89,2020-08-29,502.08999630000005,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.2285393759731656,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4421139138115368
90,2020-08-30,505.33999630000005,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.29859629812763194,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3238608773763805
91,2020-08-31,508.58999630000005,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3686532202820983,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.30261291681473323
92,2020-09-01,509.66000369999995,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3232606482059899,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.25359930199941616
93,2020-09-02,524.2999878,1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.40977673296215616,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3415810059068892
94,2020-09-03,494.23999019999997,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.4565787296963133,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3533553193073635
95,2020-09-04,484.23001100000005,-1,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.396703966063776,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.3509025506079989
96,2020-09-05,482.8775101,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3719357805106511,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.4815409607894353
97,2020-09-06,481.5250091,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.3471675945458891,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.5085366705988896
98,2020-09-07,480.1725081999999,0,0.5103103060958323,0.08740052354377115,0.0,0.0,0.486792509921461,0.14360724799904614,0.16252060075289876,0.27381028816663777,0.3602194841124167,0.220016557661082,0.32239940899276426,0.31994182390623105,0.3756822344814843,0.5885881036117029,0.32506622676561114
