Date,A,ABBV,ABC,ABMD,ABT,ALGN,AMGN,ANTM,BAX,BDX,BIIB,BIO,BMY,BSX,CAH,CERN,CI,CNC,COO,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MTD,OGN,PFE,PKI,REGN,RMD,STE,SYK,TECH,TFX,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,XRAY,ZBH,ZTS,A,ABBV,ABC,ABMD,ABT,ALGN,AMGN,ANTM,BAX,BDX,BIIB,BIO,BMY,BSX,CAH,CERN,CI,CNC,COO,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MTD,OGN,PFE,PKI,REGN,RMD,STE,SYK,TECH,TFX,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,XRAY,ZBH,ZTS
2020/4/21,72.83377838,73.34850311,82.90029144,164.5,91.26674652,187.2599945,217.4866638,243.3223114,87.79160309,243.5758209,329.0100098,417.7099915,56.92696762,35.04999924,44.87443924,67.05532074,173.9401093,66.23999786,288.4349976,135.0599976,57.13999939,56.73551178,91.0068512,152.7225189,72.52999878,308.3900146,72.00666809,72.12811279,104.1118088,42.34999847,52.02999878,354.2064209,259.230011,310.3999939,99.45999908,122,165.543335,142.1304169,148.1799927,147.5823517,130.0142822,93.36888123,160.4299927,70.06490326,683.4299927,,31.32714462,82.3194809,544.460022,155.0023041,145.2839966,175.1548767,198.9312592,325.8930664,318.2818298,97.09068298,266.3744202,262.7999878,14.66341209,185.3899994,164.5190582,39.01865768,107.3771286,123.2741394,73.75,80.36000061,85.56999969,164.5,94.05000305,187.2599945,230.75,249.3699951,90.09999847,250.2438965,329.0100098,417.7099915,60.59000015,35.04999924,48.27000046,68.58999634,177.9100037,66.23999786,288.5299988,135.0599976,57.13999939,60.25,94.45999908,153.75,72.52999878,308.3900146,72.00666809,78.52999878,105.4700012,42.34999847,52.02999878,358.8599854,259.230011,310.3999939,99.45999908,122,165.543335,149.6799927,148.1799927,152.6699982,132.4400024,97.61000061,160.4299927,74.96183014,683.4299927,,33.79506683,82.63999939,544.460022,157.3500061,147.7799988,178.9100037,200.3699951,328.3500061,319.6199951,97.77999878,274.1900024,262.7999878,15.13000011,185.3899994,165.1999969,39.65999985,108.8737869,124.6999969
2020/4/22,74.23614502,74.36165619,83.80128479,166.7299957,92.65444946,190.0299988,216.1105804,256.5826721,88.22032166,253.3188629,298.0100098,421.4700012,57.24641037,35.49000168,45.590271,69.19631958,178.5156708,68.34999847,294.0031738,137.1199951,58.25999832,57.30523682,95.93968201,159.1791077,72.41000366,320.6300049,72.17333221,74.68148804,103.1740265,42.88000107,51.70999908,362.4086914,268.1199951,311.5599976,100.9700012,125.5500031,170.7100067,145.2734833,154.1300049,151.4877472,132.7433472,91.90537262,163.3699951,71.33135986,704.2000122,,31.88121986,85.21820831,558.0800171,158.519043,148.331665,178.1016846,206.3575287,331.5305481,334.1849976,97.40843201,269.1237183,269.3699951,14.45019722,190.3399963,169.4187775,39.26461792,104.6194611,124.3714371,75.16999817,81.47000122,86.5,166.7299957,95.48000336,190.0299988,229.2899933,262.9599915,90.54000092,260.2536621,298.0100098,421.4700012,60.93000031,35.49000168,49.04000092,70.77999878,182.5899963,68.34999847,294.1000061,137.1199951,58.25999832,60.34999847,99.58000183,160.25,72.41000366,320.6300049,72.17333221,81.30999756,104.5199966,42.88000107,51.70999908,367.1700134,268.1199951,311.5599976,100.9700012,125.5500031,170.7100067,152.9900055,154.1300049,156.7100067,135.2200012,96.08000183,163.3699951,76.31679535,704.2000122,,34.39278793,85.55000305,558.0800171,160.9199982,150.8800049,181.9199982,207.8500061,334.0299988,335.5899963,98.09999847,277.019989,269.3699951,14.90999985,190.3399963,170.1199951,39.90999985,106.0776672,125.8099976
2020/4/23,74.15712738,74.88191986,84.53756714,170.7599945,91.16001892,188.5700073,219.1266327,255.2068787,88.98033905,251.723526,292.25,423.3500061,57.26520157,36.40000153,45.85057068,69.55804443,180.1679535,69.23999786,290.1744385,135.4499969,58.65000153,58.18832016,96.98021698,159.576416,73.34999847,322.0400085,73.68000031,71.43925476,103.3911972,45.38000107,51.63000107,361.3229675,268.4100037,312.7099915,101.9000015,127.6699982,171.0733337,147.6663818,159.6699982,154.6004181,134.0686035,91.66623688,167.2200012,72.1340332,703.2999878,,32.26818466,86.86180878,565.5200195,156.3617249,146.9257965,178.6499481,208.2240143,331.9275208,319.1680908,100.4865799,277.1968994,267.9100037,14.82816982,190.7700043,186.6474457,38.0741806,108.1910324,122.2262497,75.08999634,82.04000092,87.26000214,170.7599945,93.94000244,188.5700073,232.4900055,261.5499878,91.31999969,258.614624,292.25,423.3500061,60.95000076,36.40000153,49.31999969,71.15000153,184.2799988,69.23999786,290.269989,135.4499969,58.65000153,61.27999878,100.6600037,160.6499939,73.34999847,322.0400085,73.68000031,77.77999878,104.7399979,45.38000107,51.63000107,366.0700073,268.4100037,312.7099915,101.9000015,127.6699982,171.0733337,155.5099945,159.6699982,159.9299927,136.5700073,95.83000183,167.2200012,77.17557526,703.2999878,,34.81024551,87.19999695,565.5200195,158.7299957,149.4499969,182.4799957,209.7299957,334.4299927,320.5100098,101.1999969,285.3299866,267.9100037,15.30000019,190.7700043,187.4199982,38.70000076,109.699028,123.6399994
2020/4/24,74.80892181,76.29668427,85.93264771,168.5200043,91.27645111,191.9700012,222.6988068,257.7146606,90.53934479,254.6578522,297.7999878,433.0100098,58.48661041,36.90000153,46.78023148,71.12225342,184.000473,70.58000183,293.1134644,136.9499969,60.38999939,59.16635513,102.7223358,163.9668884,74,332.4400024,74.49333191,73.14761353,106.4414139,47.11000061,52.38999939,364.3038025,271.7999878,309.0700073,103.4800034,128.8600006,171.6433258,147.0491638,163.7200012,157.500473,137.3768616,94.98545837,168.2799988,72.6245575,713.3800049,,32.8750267,87.21045685,566.210022,158.5978394,145.323349,184.1715546,200.4006195,335.8578796,327.3238525,100.933403,282.9869995,269.8599854,15.27398396,191.3200073,194.7339935,38.67432022,111.5040817,124.4702988,75.75,83.58999634,88.69999695,168.5200043,94.05999756,191.9700012,236.2799988,264.1199951,92.91999817,261.6292725,297.7999878,433.0100098,62.25,36.90000153,50.31999969,72.75,188.1999969,70.58000183,293.2099915,136.9499969,60.38999939,62.31000137,106.6200027,165.0700073,74,332.4400024,74.49333191,79.63999939,107.8300018,47.11000061,52.38999939,369.0899963,271.7999878,309.0700073,103.4800034,128.8600006,171.6433258,154.8600006,163.7200012,162.9299927,139.9400024,99.30000305,168.2799988,77.70037842,713.3800049,,35.46489716,87.55000305,566.210022,161,147.8200073,188.1199951,201.8500061,338.3900146,328.7000122,101.6500015,291.2900085,269.8599854,15.76000023,191.3200073,195.5399933,39.31000137,113.0582504,125.9100037
2020/4/27,75.30271912,77.30070496,87.94774628,163.4700012,92.14011383,196.6699982,228.4953003,263.5105591,90.29575348,256.3955994,303.2399902,443.5700073,58.77787018,37,48.27697754,71.659935,188.5076294,70.81999969,293.5532837,140.2299957,63.22000122,60.29632187,111.7786865,168.3771973,78.94999695,335.0499878,73.29333496,73.3864212,109.461998,49.50999832,54.86000061,368.6763306,275.8500061,314.5799866,102.9800034,131.8800049,172.3666687,146.5079041,178.4900055,155.9151001,140.6557007,96.38201904,170.8699951,74.89881134,735.2600098,,33.71053696,88.41576385,547.5200195,160.3414459,147.1420898,187.9309998,207.3702087,347.4604492,341.2752075,104.3392334,285.6003418,268.5100098,15.64226532,195.0099945,197.0245056,40.4353714,112.4999084,125.9630203,76.25,84.69000244,90.77999878,163.4700012,94.94999695,196.6699982,242.4299927,270.0599976,92.66999817,263.4146423,303.2399902,443.5700073,62.56000137,37,51.93000031,73.30000305,192.8099976,70.81999969,293.6499939,140.2299957,63.22000122,63.5,116.0199966,169.5099945,78.94999695,335.0499878,73.29333496,79.90000153,110.8899994,49.50999832,54.86000061,373.519989,275.8500061,314.5799866,102.9800034,131.8800049,172.3666687,154.2899933,178.4900055,161.2899933,143.2799988,100.7600021,170.8699951,80.1335907,735.2600098,,36.36622238,88.76000214,547.5200195,162.7700043,149.6699982,191.9600067,208.8699951,350.0799866,342.7099915,105.0800018,293.980011,268.5100098,16.13999939,195.0099945,197.8399963,41.09999847,114.0679626,127.4199982
2020/4/28,74.51265717,75.53910065,86.73674774,164.3999939,88.75339508,203.5099945,224.0088806,261.7151489,88.66854095,248.7227173,305.2200012,430.6799927,58.383255,35.93000031,47.83073807,70.15439606,185.3594513,67.16999817,291.0041504,139.9499969,62.91999817,60.04943466,107.8189468,164.2251434,78.61000061,313.5299988,71.05332947,72.25670624,107.8529968,48.68999863,55.27000046,358.1644592,264.25,313.7900085,97.66999817,135.8800049,167.8166656,143.7541809,175.9600067,152.0580902,137.7891998,93.78020477,166.3500061,72.40158081,699.9799805,,33.34116364,88.10694885,528.6099854,155.8593292,143.7405396,181.1268311,203.2797852,337.7238159,331.0681152,104.6271744,280.1404724,256.9599915,15.93301392,184.1100006,192.2243958,40.95680237,109.8666992,121.5935669,75.44999695,82.76000214,89.52999878,164.3999939,91.45999908,203.5099945,237.6699982,268.2200012,91,255.5317078,305.2200012,430.6799927,62.13999939,35.93000031,51.45000076,71.76000214,189.5899963,67.16999817,291.1000061,139.9499969,62.91999817,63.24000168,111.9100037,165.3300018,78.61000061,313.5299988,71.05332947,78.66999817,109.2600021,48.68999863,55.27000046,362.8699951,264.25,313.7900085,97.66999817,135.8800049,167.8166656,151.3899994,175.9600067,157.3000031,140.3600006,98.04000092,166.3500061,77.46183014,699.9799805,,35.96774292,88.44999695,528.6099854,158.2200012,146.2100067,185.0099945,204.75,340.269989,332.4599915,105.3700027,288.3599854,256.9599915,16.44000053,184.1100006,193.0200043,41.63000107,111.398056,123
2020/4/29,77.74204254,76.45185089,86.55268097,169.2799988,89.5491333,220.5800018,222.1427002,273.8046265,89.14598083,244.8578033,304.7099915,436.269989,57.9040947,37.43000031,47.74707413,69.42118073,191.4993439,66.16999817,291.7239075,145.9600067,68.88999939,59.45122147,109.3989868,163.8675385,81.58999634,345.4700012,72.98999786,76.36229706,111.870575,48.95000076,56.95000076,372.4862671,272.7399902,317.4500122,95.95999908,143.1000061,173.2400055,142.6621552,173.4799957,149.9894104,137.6909943,94.83242035,164.7599945,72.03592682,738.6199951,,33.52584839,90.36815643,516.1500244,153.9778137,144.3795624,188.6358643,209.6636353,350.4876099,334.2148743,109.7507935,279.4507446,251.0500031,16.78587532,192.6499939,188.8184967,43.48524475,115.7267685,124.1144104,78.72000122,83.76000214,89.33999634,169.2799988,92.27999878,220.5800018,235.6900024,280.6099854,91.48999786,251.5609741,304.7099915,436.269989,61.63000107,37.43000031,51.36000061,71.01000214,195.8699951,66.16999817,291.8200073,145.9600067,68.88999939,62.61000061,113.5500031,164.9700012,81.58999634,345.4700012,72.98999786,83.13999939,113.3300018,48.95000076,56.95000076,377.3800049,272.7399902,317.4500122,95.95999908,143.1000061,173.2400055,150.2400055,173.4799957,155.1600037,140.2599945,99.13999939,164.7599945,77.07061005,738.6199951,,36.16698456,90.72000122,516.1500244,156.3099976,146.8600006,192.6799927,211.1799927,353.1300049,335.6199951,110.5299988,287.6499939,251.0500031,17.31999969,192.6499939,189.6000061,44.20000076,117.3398056,125.5500031
2020/4/30,75.7076416,75.0279541,86.86267853,191.25,89.36475372,214.8500061,225.4698029,273.9217529,86.50541687,239.8058624,296.8299866,440.1000061,57.13366699,37.47999954,45.99931717,67.8374176,191.4113312,66.58000183,286.6056213,144.6699982,69.15000153,58.44470215,106.0847549,162.3676605,79.01000214,335.2000122,72.5,77.15219879,108.4650116,50.09999847,54.56000137,376.8687439,277.6000061,319.0299988,97.66000366,142.5899963,170.293335,142.4722595,164.4499969,149.4867249,138.6628723,93.38802338,163.9700012,70.76055908,719.9400024,,33.73692322,90.17889404,525.8800049,153.002594,140.0932007,182.5170441,223.3844299,332.8902893,333.2788391,104.944931,284.1333008,251.1999969,16.25283813,187,188.4798584,41.75370407,114.6160431,127.8314209,76.66000366,82.19999695,89.66000366,191.25,92.08999634,214.8500061,239.2200012,280.730011,88.77999878,246.3707275,296.8299866,440.1000061,60.81000137,37.47999954,49.47999954,69.38999939,195.7799988,66.58000183,286.7000122,144.6699982,69.15000153,61.54999924,110.1100006,163.4600067,79.01000214,335.2000122,72.5,84,109.8799973,50.09999847,54.56000137,381.8200073,277.6000061,319.0299988,97.66000366,142.5899963,170.293335,150.0399933,164.4499969,154.6399994,141.25,97.62999725,163.9700012,75.70610809,719.9400024,,36.39468765,90.52999878,525.8800049,155.3200073,142.5,186.4299927,225,335.3999939,334.6799927,105.6900024,292.4700012,251.1999969,16.77000046,187,189.2599945,42.43999863,116.2135925,129.3099976
2020/5/1,73.28806305,75.61212158,83.68502045,183.4900055,87.19104767,203.2599945,217.7034302,263.0324707,85.5894928,239.1791077,293.0899963,431.7900085,56.61690903,35.99000168,44.08423233,65.21738434,182.9152374,64.97000122,280.2176819,138.5899963,66.61000061,56.68803787,104.8322678,159.6956329,76.51000214,341.519989,69.77666473,73.43234253,103.5096588,49.40000153,52.15000153,367.4129333,270.75,305.8800049,97.30000305,136.5200043,166.2866669,140.8105316,159.0299988,148.5103912,132.2328796,91.0062027,173.25,69.27113342,689.1599731,,33.10370255,88.74447632,525.5,156.6966705,139.0117493,176.8289795,225.9061432,326.905426,328.4291992,98.45102692,276.4002686,254.8999939,15.63257313,178.0800018,190.8500824,39.6384697,111.3125687,126.0717697,74.20999908,82.83999634,86.37999725,183.4900055,89.84999847,203.2599945,230.9799957,269.5700073,87.83999634,245.7268219,293.0899963,431.7900085,60.25999832,35.99000168,47.41999817,66.70999908,187.0899963,64.97000122,280.3099976,138.5899963,66.61000061,59.70000076,108.8099976,160.7700043,76.51000214,341.519989,69.77666473,79.94999695,104.8600006,49.40000153,52.15000153,372.2399902,270.75,305.8800049,97.30000305,136.5200043,166.2866669,148.2899933,159.0299988,153.6300049,134.6999969,95.13999939,173.25,74.1125946,689.1599731,,35.71157455,89.08999634,525.5,159.0700073,141.3999939,180.6199951,227.5399933,329.3699951,329.8099976,99.15000153,284.5100098,254.8999939,16.12999916,178.0800018,191.6399994,40.29000092,112.8640747,127.5299988
2020/5/4,73.63370514,74.71763611,83.7237854,181,87.17164612,210.1399994,217.6374664,264.4277954,85.03411102,242.4077911,296.519989,434.0400085,56.53235245,35.83000183,43.71237183,65.55953979,180.4905853,65.86000061,286.9954529,138.3500061,66.55999756,56.92541885,103.3582001,160.0432739,75.12000275,352.5100098,68.98000336,73.707901,102.2757568,49.93000031,52.49000168,372.9403076,273.7600098,308.2000122,100.9899979,134.0599976,167.3300018,140.7915192,157.6499939,148.1720734,133.1949158,91.1210022,178.3099976,68.54873657,690.8900146,,33.08610535,86.66257477,541.8200073,152.4706573,137.1831818,174.8220062,234.9308777,323.3422546,325.3521729,97.7361145,279.3439331,264.6900024,16.01054764,180.4299927,187.5437622,38.95962524,109.2251663,125.982811,74.55999756,81.86000061,86.41999817,181,89.83000183,210.1399994,230.9100037,271,87.26999664,249.0438995,296.519989,434.0400085,60.16999817,35.83000183,47.02000046,67.05999756,184.6100006,65.86000061,287.0899963,138.3500061,66.55999756,59.95000076,107.2799988,161.1199951,75.12000275,352.5100098,68.98000336,80.25,103.6100006,49.93000031,52.49000168,377.8399963,273.7600098,308.2000122,100.9899979,134.0599976,167.3300018,148.2700043,157.6499939,153.2799988,135.6799927,95.26000214,178.3099976,73.33969879,690.8900146,,35.69260025,87,541.8200073,154.7799988,139.5399933,178.5700073,236.6300049,325.7799988,326.7200012,98.43000031,287.5400085,264.6900024,16.52000046,180.4299927,188.3200073,39.59999847,110.7475739,127.4400024
2020/5/5,75.42124176,77.92139435,85.22541809,186.2200012,90.27693939,208.6100006,222.7742004,268.3990479,86.46643829,248.5138245,304.4400024,443,57.65041351,36.81000137,44.11211777,66.93801117,186.1416016,68.34999847,290.7842102,141.0399933,67.88999939,58.12185669,104.3505402,163.3510132,78.87000275,364.2799988,71.52666473,72.68839264,105.0890503,50.27999878,53.70000076,379.0797119,282.0799866,310.25,98.81999969,135.4900055,170.9533386,141.9595184,162.75,152.628418,131.1039276,93.64628601,181.0800018,69.57436371,709.7299805,,33.86884308,90.05936432,574.3699951,157.0315857,139.2673798,183.9855347,244.2931824,338.2002258,334.9119568,101.1816406,284.6871338,272.3299866,16.05900574,181.8899994,193.9970245,40.01232529,113.0073853,129.7986603,76.37000275,85.37000275,87.97000122,186.2200012,93.02999878,208.6100006,236.3600006,275.0700073,88.73999786,255.3170776,304.4400024,443,61.36000061,36.81000137,47.45000076,68.47000122,190.3899994,68.34999847,290.8800049,141.0399933,67.88999939,61.20999908,108.3099976,164.4499969,78.87000275,364.2799988,71.52666473,79.13999939,106.4599991,50.27999878,53.70000076,384.0599976,282.0799866,310.25,98.81999969,135.4900055,170.9533386,149.5,162.75,157.8899994,133.5500031,97.90000153,181.0800018,74.43701935,709.7299805,,36.53700256,90.41000366,574.3699951,159.4100037,141.6600037,187.9299927,246.0599976,340.75,336.3200073,101.9000015,293.0400085,272.3299866,16.56999969,181.8899994,194.8000031,40.66999817,114.5825272,131.3000031
2020/5/6,76.90259552,77.96701813,82.83248901,186.9100037,88.38464355,215.9299927,222.9909668,264.0569763,85.66744995,246.0733032,306.7799988,449.9899902,57.43432236,35.88999939,44.06563568,65.39335632,179.3368988,65.5,294.862854,143.6600037,71.61000061,57.36220932,103.4834595,162.88414,82.34999847,366.519989,71.23666382,71.15452576,98.19893646,52.00999832,52.68999863,370.1272583,283.5899963,315.0400085,96.08000183,134.0099945,170.6166687,140.6111298,159.1000061,151.4587402,129.4448547,92.55581665,183.1000061,68.78062439,715.5800171,,33.86884308,92.8983078,553.5,157.5438232,138.6087189,181.9394226,259.7513428,334.1905518,333.7468872,94.92605591,280.5387878,270.0599976,16.34006119,185.0299988,196.2078857,39.68766403,110.9582901,124.2528,77.87000275,85.41999817,85.5,186.9100037,91.08000183,215.9299927,236.5899963,270.6199951,87.91999817,252.8097534,306.7799988,449.9899902,61.13000107,35.88999939,47.40000153,66.88999939,183.4299927,65.5,294.9599915,143.6600037,71.61000061,60.40999985,107.4100037,163.9799957,82.34999847,366.519989,71.23666382,77.47000122,99.48000336,52.00999832,52.68999863,374.9899902,283.5899963,315.0400085,96.08000183,134.0099945,170.6166687,148.0800018,159.1000061,156.6799927,131.8600006,96.76000214,183.1000061,73.58778381,715.5800171,,36.53700256,93.26000214,553.5,159.9299927,140.9900055,185.8399963,261.6300049,336.7099915,335.1499939,95.59999847,288.769989,270.0599976,16.86000061,185.0299988,197.0200043,40.34000015,112.5048523,125.6900024
2020/5/7,77.52476501,76.87172699,85.97138977,188.3300018,91.20851898,213.5,219.9183655,259.2854919,86.1741333,243.3384247,314.0100098,460.4200134,57.34975815,37,45.10685349,65.49111938,180.0701752,64.61000061,303.7999573,156.5599976,71.02999878,58.34973907,103.4352875,162.3874817,80.16000366,404.3599854,72.68000031,71.28310394,101.2195282,52.93999863,53.88999939,366.6035767,294.2600098,313.3599854,96.47000122,135.5200043,178.6466675,140.1458282,160.1799927,147.8723755,132.1150665,94.64110565,177.2700043,67.42498779,732.7399902,,32.82959747,92.4002533,559.8300171,158.3023224,141.4302368,188.1561279,261.6079407,340.7013855,337.6603699,95.84949493,276.8763123,270.0100098,16.78587532,185.9799957,197.1539612,40.3960228,114.3287811,122.8193741,78.5,84.22000122,88.73999786,188.3300018,93.98999786,213.5,233.3300018,265.730011,88.44000244,250,314.0100098,460.4200134,61.04000092,37,48.52000046,66.98999786,184.1799927,64.61000061,303.8999939,156.5599976,71.02999878,61.45000076,107.3600006,163.4799957,80.16000366,404.3599854,72.68000031,77.61000061,102.5400009,52.93999863,53.88999939,371.4200134,294.2600098,313.3599854,96.47000122,135.5200043,178.6466675,147.5899963,160.1799927,152.9700012,134.5800018,98.94000244,177.2700043,72.1374054,732.7399902,,35.06641388,92.76000214,559.8300171,160.6999969,143.8600006,192.1900024,263.5,343.269989,339.0799866,96.52999878,285,270.0100098,17.31999969,185.9799957,197.9700012,41.06000137,115.9223328,124.2399979
2020/5/8,78.71974945,76.63439178,85.34166718,187.0700073,90.92711639,210.0299988,221.3227234,267.6769714,85.823349,241.657608,314.019989,456.3500061,57.35915375,38.18000031,46.37118149,67.21174622,185.0466309,65.87999725,304.4197083,159.5599976,71.95999908,59.93548584,108.1176147,160.3511963,80.76000214,405.5,72.61333466,71.17289734,106.5302505,51.99000168,54.02999878,372.6046753,287.8999939,309.8699951,95.91999817,137.6499939,179.2566681,141.1998596,167.2599945,148.3943634,133.479599,94.72719574,175.5500031,68.13847351,719.5700073,,33.06054306,92.12133789,563.4000244,160.3217468,145.7460785,188.0484467,268.8842468,337.7536621,331.6157837,101.3405151,278.8192444,271.6300049,17.02816582,186.9799957,199.1855621,39.99265289,116.6843109,124.0353317,79.70999908,83.95999908,88.08999634,187.0700073,93.69999695,210.0299988,234.8200073,274.3299866,88.08000183,248.2731781,314.019989,456.3500061,61.04999924,38.18000031,49.88000107,68.75,189.2700043,65.87999725,304.519989,159.5599976,71.95999908,63.11999893,112.2200012,161.4299927,80.76000214,405.5,72.61333466,77.48999786,107.9199982,51.99000168,54.02999878,377.5,287.8999939,309.8699951,95.91999817,137.6499939,179.2566681,148.6999969,167.2599945,153.5099945,135.9700012,99.02999878,175.5500031,72.90076447,719.5700073,,35.31309128,92.48000336,563.4000244,162.75,148.25,192.0800018,270.5,340.2999878,333.0100098,102.0599976,287,271.6300049,17.56999969,186.9799957,200.0099945,40.65000153,118.3106766,125.4700012
2020/5/11,80.26035309,80.23062897,87.8121109,194.6100006,93.22697449,214.3000031,228.7874756,265.7644958,86.65158081,248.8461914,328.0100098,470.3500061,58.87181854,37.77999878,49.49482346,66.90869141,184.7728577,67.54000092,307.7186584,164.2400055,73.20999908,60.61916351,106.8747559,160.6293793,81.12999725,421.3599854,75.01667023,74.2130661,102.7989273,52.81000137,55.47000122,375.1118164,299.4500122,320.3099976,99.33000183,138.6499939,179.6999969,141.5891876,168.8699951,153.2664337,137.6909943,94.44979095,178.8600006,69.48519897,716.9299927,,33.84220123,93.02780151,574.1099854,166.754303,150.1995697,189.5757141,277.8901062,344.8500977,338.9648743,97.7758255,280.4610901,285.2799988,16.42728615,189.3099976,209.3833466,39.65814972,112.9786682,124.9448013,81.26999664,87.90000153,90.63999939,194.6100006,96.06999969,214.3000031,242.7400055,272.3699951,88.93000031,255.6585388,328.0100098,470.3500061,62.65999985,37.77999878,53.24000168,68.44000244,188.9900055,67.54000092,307.8200073,164.2400055,73.20999908,63.84000015,110.9300003,161.7100067,81.12999725,421.3599854,75.01667023,80.80000305,104.1399994,52.81000137,55.47000122,380.0400085,299.4500122,320.3099976,99.33000183,138.6499939,179.6999969,149.1100006,168.8699951,158.5500031,140.2599945,98.73999786,178.8600006,74.34160614,716.9299927,,36.14800644,93.38999939,574.1099854,169.2799988,152.7799988,193.6399994,279.5599976,347.4500122,340.3900146,98.47000122,288.6900024,285.2799988,16.95000076,189.3099976,210.25,40.31000137,114.5533981,126.3899994
2020/5/12,78.85798645,82.56726837,85.81639099,191.2899933,91.02415466,206.4499969,223.5753784,266.34021,83.68946838,248.8841553,319.769989,461.519989,59.52010345,36.97999954,46.57570267,64.73834991,185.3301392,66.75,303.4200745,160.9600067,70.90000153,60.15387726,103.8784637,159.1989746,78.91000366,410.7999878,72.48999786,71.59538269,98.26802826,51.88999939,53.06000137,378.7341919,289.1499939,321.5499878,96.73999786,134.8000031,174.2866669,139.7185364,163.3300018,152.4641113,132.3015747,91.06360626,180.5,68.8430481,690.0700073,,33.18489838,90.50761414,557.539978,164.6560669,146.621048,184.22052,271.2897949,337.6841431,330.3312073,92.86071777,279.4992981,276.4700012,15.72949028,182.4799957,204.8222351,36.38198853,108.7655563,122.5920258,79.84999847,90.45999908,88.58000183,191.2899933,93.80000305,206.4499969,237.2100067,272.9599915,85.88999939,255.6975555,319.769989,461.519989,63.34999847,36.97999954,50.09999847,66.22000122,189.5599976,66.75,303.519989,160.9600067,70.90000153,63.34999847,107.8199997,160.2700043,78.91000366,410.7999878,72.48999786,77.94999695,99.55000305,51.88999939,53.06000137,383.7099915,289.1499939,321.5499878,96.73999786,134.8000031,174.2866669,147.1399994,163.3300018,157.7200012,134.7700043,95.19999695,180.5,73.65457916,690.0700073,,35.44591904,90.86000061,557.539978,167.1499939,149.1399994,188.1699982,272.9200134,340.230011,331.7200012,93.51999664,287.7000122,276.4700012,16.22999954,182.4799957,205.6699982,36.97999954,110.2815552,124.0100021
2020/5/13,79.16415405,81.11599731,81.52459717,185.6000061,89.43267822,200.9799957,223.2171783,261.3052979,83.35817719,248.7227173,314.9599915,455,59.44493866,35.77000046,44.25156784,63.49677277,176.970932,64.69000244,296.3224182,160.8899994,71.12999725,58.06487656,103.2425919,158.8215027,78.98999786,407.2000122,71.37000275,70.7779541,99.01824188,51.34999847,51.13000107,372.5257874,285.9899902,323.3900146,96.44999695,132.4700012,169.6433258,139.7090302,158.6900024,152.6670685,127.2557297,89.22702789,174.3800049,69.46734619,690.8800049,,32.90953827,89.89997864,577.1199951,162.2962494,144.5761719,177.3380585,260.2659912,335.4609375,332.6912537,91.15284729,270.0758362,277.0299988,15.06076908,178.8000031,203.0296478,36.73617172,106.3525848,121.6232224,80.16000366,88.87000275,84.15000153,185.6000061,92.16000366,200.9799957,236.8300018,267.7999878,85.55000305,255.5317078,314.9599915,455,63.27000046,35.77000046,47.59999847,64.94999695,181.0099945,64.69000244,296.4200134,160.8899994,71.12999725,61.15000153,107.1600037,159.8899994,78.98999786,407.2000122,71.37000275,77.05999756,100.3099976,51.34999847,51.13000107,377.4200134,285.9899902,323.3900146,96.44999695,132.4700012,169.6433258,147.1300049,158.6900024,157.9299927,129.6300049,93.27999878,174.3800049,74.3225174,690.8800049,,35.15180206,90.25,577.1199951,164.3699951,147.0599976,181.1399994,261.8299866,337.9899902,334.0899963,91.80000305,278,277.0299988,15.53999996,178.8000031,203.8699951,37.34000015,107.8349533,123.0299988
2020/5/14,80.62575531,82.09264374,81.40833282,184.2700043,89.06393433,206.0899963,224.3010712,266.6524658,84.69306946,245.6649628,315.8200073,457.7600098,59.91471863,35.5,43.97267151,64.12243652,180.3439484,65.83999634,296.4423523,163,70.19000244,59.16635513,106.4315948,160.5796509,78.13999939,403.0499878,72.48332977,70.93409729,97.89292908,51.40999985,52,380.8069763,294.9899902,322.9899902,94.83000183,132.3699951,172.4233398,140.1933136,163.75,153.8228607,127.0495605,89.74356079,176.4799957,71.39378357,689.5300293,,33.68231583,91.61331177,570.8599854,160.9040527,148.341507,175.6150208,260.4847107,332.182312,335.8778992,90.8351059,282.3263245,277,14.75063705,180.2799988,209.4829559,37.26744461,107.3388443,124.5889282,81.63999939,89.94000244,84.02999878,184.2700043,91.77999878,206.0899963,237.9799957,273.2799988,86.91999817,252.3902435,315.8200073,457.7600098,63.77000046,35.5,47.29999924,65.58999634,184.4600067,65.83999634,296.5400085,163,70.19000244,62.31000137,110.4700012,161.6600037,78.13999939,403.0499878,72.48332977,77.23000336,99.16999817,51.40999985,52,385.8099976,294.9899902,322.9899902,94.83000183,132.3699951,172.4233398,147.6399994,163.75,158.3800049,129.4199982,93.81999969,176.4799957,76.3835907,689.5300293,,35.97723007,91.97000122,570.8599854,162.9600067,150.8899994,179.3800049,262.0499878,334.3500061,337.2900085,91.48000336,290.6099854,277,15.22000027,180.2799988,210.3500061,37.88000107,108.8349533,126.0299988
